id,name,lon,lat,name_addition
85279,RECETOR,-72.78288,5.225809,CASANARE
85015,CHAMEZA,-72.88632,5.188837,CASANARE
15835,TURMEQUE,-73.53048,5.270041,BOYACÁ
15897,ZETAQUIRA,-73.17929,5.254916,BOYACÁ
17050,ARANZAZU,-75.50545,5.253467,CALDAS
17446,MARULANDA,-75.30935,5.215324,CALDAS
25871,VILLAGOMEZ,-74.20799,5.247511,CUNDINAMARCA
17444,MARQUETALIA,-75.07535,5.288208,CALDAS
25873,VILLAPINZON,-73.60275,5.207242,CUNDINAMARCA
17433,MANZANARES,-75.17581,5.216651,CALDAS
25258,EL PE�ON,-74.31482,5.241529,CUNDINAMARCA
73443,MARIQUITA,-74.9271,5.211632,TOLIMA
73349,HONDA,-74.80389,5.15401,TOLIMA
25224,CUCUNUBA,-73.80283,5.215194,CUNDINAMARCA
17042,ANSERMA,-75.78832,5.200872,CALDAS
73283,FRESNO,-75.0797,5.170539,TOLIMA
15660,SAN EDUARDO,-73.06937,5.203359,BOYACÁ
17486,NEIRA,-75.52676,5.169665,CALDAS
25398,LA PE�A,-74.42618,5.186885,CUNDINAMARCA
25513,PACHO,-74.178,5.147999,CUNDINAMARCA
25781,SUTATAUSA,-73.87668,5.226647,CUNDINAMARCA
66088,BELEN DE UMBRIA,-75.911,5.192856,RISARALDA
15172,CHINAVITA,-73.36795,5.175499,BOYACÁ
15090,BERBEO,-73.12245,5.182374,BOYACÁ
15842,UMBITA,-73.48003,5.180901,BOYACÁ
25793,TAUSA,-73.96526,5.173418,CUNDINAMARCA
25851,UTICA,-74.4978,5.16491,CUNDINAMARCA
27205,CONDOTO,-76.48587,5.077744,CHOCÓ
66045,APIA,-76.0341,5.11791,RISARALDA
25183,CHOCONTA,-73.69685,5.101091,CUNDINAMARCA
27361,ITSMINA,-76.88986,4.764722,CHOCÓ
25772,SUESCA,-73.80052,5.123033,CUNDINAMARCA
15455,MIRAFLORES,-73.20864,5.119752,BOYACÁ
25489,NIMAIMA,-74.41044,5.112438,CUNDINAMARCA
25862,VERGARA,-74.32221,5.109531,CUNDINAMARCA
15514,PAEZ,-73.02779,5.066671,BOYACÁ
85230,OROCUE,-71.61412,4.877743,CASANARE
17616,RISARALDA,-75.7935,5.109708,CALDAS
15511,PACHAVITA,-73.42157,5.108589,BOYACÁ
15299,GARAGOA,-73.33544,5.055275,BOYACÁ
73270,FALAN,-74.98579,5.063327,TOLIMA
25200,COGUA,-73.99159,5.084642,CUNDINAMARCA
17001,MANIZALES,-75.53933,5.069081,CALDAS
73347,HERVEO,-75.26627,5.058645,TOLIMA
85410,TAURAMENA,-72.64733,4.661515,CASANARE
17665,SAN JOSE,-75.83146,5.068221,CALDAS
25899,ZIPAQUIRA,-74.03836,5.023693,CUNDINAMARCA
25592,QUEBRADANEGRA,-74.51859,5.078451,CUNDINAMARCA
73520,PALOCABILDO,-75.04227,5.072256,TOLIMA
25486,NEMOCON,-73.90345,5.067092,CUNDINAMARCA
15380,LA CAPILLA,-73.47839,5.077672,BOYACÁ
17524,PALESTINA,-75.69323,5.04289,CALDAS
17877,VITERBO,-75.91595,5.042857,CALDAS
25426,MACHETA,-73.63997,5.011539,CUNDINAMARCA
73055,ARMERO,-74.87802,4.986075,TOLIMA
25807,TIBIRITA,-73.53737,5.059449,CUNDINAMARCA
73152,CASABIANCA,-75.21011,5.000123,TOLIMA
66687,SANTUARIO,-76.01616,5.023816,RISARALDA
25777,SUPATA,-74.24376,5.042058,CUNDINAMARCA
25491,NOCAIMA,-74.40258,5.043931,CUNDINAMARCA
15135,CAMPOHERMOSO,-73.16465,4.974625,BOYACÁ
15798,TENZA,-73.45135,5.033915,BOYACÁ
25875,VILLETA,-74.50169,4.996903,CUNDINAMARCA
27491,NOVITA,-76.54757,4.869859,CHOCÓ
25736,SESQUILE,-73.79869,4.985587,CUNDINAMARCA
25769,SUBACHOQUE,-74.17161,4.948685,CUNDINAMARCA
17088,BELALCAZAR,-75.8491,4.977599,CALDAS
17174,CHINCHINA,-75.70139,4.97319,CALDAS
85139,MANI,-72.22808,4.645427,CASANARE
66383,LA CELIA,-76.08036,4.988401,RISARALDA
25402,LA VEGA,-74.35612,4.958106,CUNDINAMARCA
15322,GUATEQUE,-73.50303,4.986482,BOYACÁ
66440,MARSELLA,-75.78461,4.928254,RISARALDA
17873,VILLAMARIA,-75.46133,4.936099,CALDAS
25436,MANTA,-73.58126,4.953874,CUNDINAMARCA
73870,VILLAHERMOSA,-75.186,4.939175,TOLIMA
15425,MACANAL,-73.31515,4.94783,BOYACÁ
15778,SUTATENZA,-73.45003,4.993287,BOYACÁ
25295,GACHANCIPA,-73.89681,4.984202,CUNDINAMARCA
25718,SASAIMA,-74.42483,4.926855,CUNDINAMARCA
25658,SAN FRANCISCO,-74.28062,4.941556,CUNDINAMARCA
85162,MONTERREY,-72.8759,4.81818,CASANARE
25817,TOCANCIPA,-73.94504,4.945382,CUNDINAMARCA
66075,BALBOA,-75.98324,4.913536,RISARALDA
25168,CHAGUANI,-74.65621,4.942953,CUNDINAMARCA
15761,SOMONDOCO,-73.45703,4.922517,BOYACÁ
25785,TABIO,-74.09851,4.93196,CUNDINAMARCA
27660,SAN JOSE DEL PALMAR,-76.33412,4.884039,CHOCÓ
15022,ALMEIDA,-73.40712,4.919102,BOYACÁ
25326,GUATAVITA,-73.83598,4.907268,CUNDINAMARCA
76243,EL AGUILA,-76.11844,4.888243,VALLE DEL CAUCA
15325,GUAYATA,-73.52599,4.915778,BOYACÁ
85300,SABANALARGA,-73.01958,4.779751,CASANARE
25126,CAJICA,-74.04881,4.908005,CUNDINAMARCA
25662,SAN JUAN DE RIO SECO,-74.67971,4.827892,CUNDINAMARCA
66682,SANTA ROSA DE CABAL,-75.56876,4.829521,RISARALDA
25867,VIANI,-74.57182,4.878094,CUNDINAMARCA
25758,SOPO,-73.98263,4.868581,CUNDINAMARCA
15667,SAN LUIS DE GACENO,-73.14745,4.790946,BOYACÁ
73411,LIBANO,-75.10426,4.83272,TOLIMA
73408,LERIDA,-74.95229,4.851801,TOLIMA
25019,ALBAN,-74.46612,4.881533,CUNDINAMARCA
25297,GACHETA,-73.66865,4.850119,CUNDINAMARCA
25328,GUAYABAL DE  SIQUIMA,-74.50685,4.863308,CUNDINAMARCA
15690,SANTA MARIA,-73.28009,4.790378,BOYACÁ
73030,AMBALEMA,-74.83249,4.802416,TOLIMA
66400,LA VIRGINIA,-75.8853,4.893541,RISARALDA
25322,GUASCA,-73.86331,4.792349,CUNDINAMARCA
25260,EL ROSAL,-74.25041,4.857496,CUNDINAMARCA
15236,CHIVOR,-73.37162,4.838527,BOYACÁ
25175,CHIA,-74.05653,4.840388,CUNDINAMARCA
73461,MURILLO,-75.27518,4.814401,TOLIMA
66001,PEREIRA,-75.72969,4.766755,RISARALDA
25799,TENJO,-74.16252,4.820677,CUNDINAMARCA
25095,BITUIMA,-74.54778,4.825037,CUNDINAMARCA
25269,FACATATIVA,-74.35337,4.817835,CUNDINAMARCA
66170,DOSQUEBRADAS,-75.68661,4.823645,RISARALDA
25839,UBALA,-73.49532,4.78317,CUNDINAMARCA
76041,ANSERMANUEVO,-76.08926,4.780856,VALLE DEL CAUCA
50568,PUERTO GAITAN,-71.63321,3.991225,META
25430,MADRID,-74.27336,4.754438,CUNDINAMARCA
76246,EL CAIRO,-76.30131,4.759377,VALLE DEL CAUCA
25214,COTA,-74.14037,4.772014,CUNDINAMARCA
25086,BELTRAN,-74.7774,4.707419,CUNDINAMARCA
25040,ANOLAIMA,-74.48072,4.7729,CUNDINAMARCA
11001,SANTAFE DE BOGOTA D.C.,-74.21082,4.285698,"BOGOTÁ, D.C."
25372,JUNIN,-73.7076,4.684055,CUNDINAMARCA
76147,CARTAGO,-75.97087,4.683446,VALLE DEL CAUCA
27745,SIPI,-76.58509,4.552309,CHOCÓ
25377,LA CALERA,-73.9321,4.684481,CUNDINAMARCA
76054,ARGELIA,-76.22529,4.704348,VALLE DEL CAUCA
25898,ZIPACON,-74.40842,4.740846,CUNDINAMARCA
73861,VENADILLO,-74.93431,4.689466,TOLIMA
25596,QUIPILE,-74.57463,4.699424,CUNDINAMARCA
73686,SANTA ISABEL,-75.22131,4.723274,TOLIMA
25286,FUNZA,-74.2154,4.728087,CUNDINAMARCA
25293,GACHALA,-73.54289,4.611221,CUNDINAMARCA
25299,GAMA,-73.61587,4.705722,CUNDINAMARCA
25099,BOJACA,-74.33435,4.687578,CUNDINAMARCA
25839,UBALA,-73.30838,4.640084,CUNDINAMARCA
25580,PULI,-74.69272,4.675281,CUNDINAMARCA
25123,CACHIPAY,-74.48337,4.701509,CUNDINAMARCA
76845,ULLOA,-75.81322,4.694138,VALLE DEL CAUCA
25797,TENA,-74.38626,4.663531,CUNDINAMARCA
25530,PARATEBUENO,-73.1824,4.413468,CUNDINAMARCA
25473,MOSQUERA,-74.24727,4.655867,CUNDINAMARCA
73043,ANZOATEGUI,-75.21734,4.620707,TOLIMA
76863,VERSALLES,-76.33564,4.605846,VALLE DEL CAUCA
63272,FILANDIA,-75.70547,4.641911,QUINDÍO
85440,VILLANUEVA,-72.84279,4.49775,CASANARE
63690,SALENTO,-75.53247,4.608072,QUINDÍO
76823,TORO,-76.12795,4.619689,VALLE DEL CAUCA
73026,ALVARADO,-75.01189,4.567937,TOLIMA
25386,LA MESA,-74.49029,4.625928,CUNDINAMARCA
76020,ALCALA,-75.81221,4.648312,VALLE DEL CAUCA
25279,FOMEQUE,-73.80348,4.51226,CUNDINAMARCA
50110,BARRANCA DE UPIA,-72.9896,4.471166,META
63190,CIRCASIA,-75.68522,4.595037,QUINDÍO
73001,IBAGUE,-75.2599,4.43314,TOLIMA
25181,CHOACHI,-73.93505,4.564427,CUNDINAMARCA
25645,SAN ANTONIO DEL TEQUENDAMA,-74.36033,4.585018,CUNDINAMARCA
25368,JERUSALEN,-74.70661,4.554015,CUNDINAMARCA
25438,MEDINA,-73.42028,4.436948,CUNDINAMARCA
63594,QUIMBAYA,-75.8311,4.590107,QUINDÍO
25754,SOACHA,-74.24954,4.526533,CUNDINAMARCA
25035,ANAPOIMA,-74.54306,4.542598,CUNDINAMARCA
73547,PIEDRAS,-74.935,4.491922,TOLIMA
25599,APULO,-74.594,4.508116,CUNDINAMARCA
76497,OBANDO,-75.97491,4.568108,VALLE DEL CAUCA
25245,EL COLEGIO,-74.44322,4.537897,CUNDINAMARCA
25815,TOCAIMA,-74.66227,4.433597,CUNDINAMARCA
25324,GUATAQUI,-74.80663,4.498643,CUNDINAMARCA
73124,CAJAMARCA,-75.51552,4.42124,TOLIMA
76400,LA UNION,-76.14679,4.519608,VALLE DEL CAUCA
63470,MONTENEGRO,-75.8136,4.519928,QUINDÍO
63001,ARMENIA,-75.7202,4.506133,QUINDÍO
76250,EL DOVIO,-76.38824,4.487549,VALLE DEL CAUCA
76403,LA VICTORIA,-75.97821,4.473412,VALLE DEL CAUCA
25841,UBAQUE,-73.9933,4.48116,CUNDINAMARCA
25312,GRANADA,-74.35365,4.510327,CUNDINAMARCA
63130,CALARCA,-75.66386,4.458689,QUINDÍO
27250,EL LITORAL DEL SAN JUAN,-76.98984,4.276595,CHOCÓ
25740,SIBATE,-74.27978,4.446752,CUNDINAMARCA
50686,SAN JUANITO,-73.69359,4.426573,META
76622,ROLDANILLO,-76.23334,4.426511,VALLE DEL CAUCA
63401,LA TEBAIDA,-75.82418,4.437466,QUINDÍO
25878,VIOTA,-74.50503,4.417876,CUNDINAMARCA
25743,SILVANIA,-74.38149,4.422677,CUNDINAMARCA
73200,COELLO,-74.95548,4.333186,TOLIMA
76895,ZARZAL,-76.09342,4.355915,VALLE DEL CAUCA
25178,CHIPAQUE,-74.07223,4.412064,CUNDINAMARCA
76736,SEVILLA,-75.89465,4.190422,VALLE DEL CAUCA
50245,EL CALVARIO,-73.741,4.351575,META
25151,CAQUEZA,-73.95553,4.386819,CUNDINAMARCA
25483,NARI�O,-74.83939,4.366914,CUNDINAMARCA
50124,CABUYARO,-72.9771,4.282664,META
76100,BOLIVAR,-76.40864,4.328407,VALLE DEL CAUCA
25307,GIRARDOT,-74.82996,4.316321,CUNDINAMARCA
76122,CAICEDONIA,-75.8529,4.30756,VALLE DEL CAUCA
63212,CORDOBA,-75.66391,4.381128,QUINDÍO
63111,BUENAVISTA,-75.76662,4.37791,QUINDÍO
50606,RESTREPO,-73.46515,4.195928,META
25845,UNE,-74.0594,4.338156,CUNDINAMARCA
50573,PUERTO LOPEZ,-72.61259,4.036685,META
25001,AGUA DE DIOS,-74.68652,4.355931,CUNDINAMARCA
25535,PASCA,-74.26667,4.299712,CUNDINAMARCA
25290,FUSAGASUGA,-74.38066,4.289681,CUNDINAMARCA
73624,ROVIRA,-75.38625,4.216603,TOLIMA
25594,QUETAME,-73.85541,4.293616,CUNDINAMARCA
25805,TIBACUY,-74.51149,4.304133,CUNDINAMARCA
63548,PIJAO,-75.71048,4.308338,QUINDÍO
25612,RICAURTE,-74.75066,4.289034,CUNDINAMARCA
25281,FOSCA,-73.96935,4.299608,CUNDINAMARCA
25488,NILO,-74.63438,4.279795,CUNDINAMARCA
63302,GENOVA,-75.75352,4.224091,QUINDÍO
76113,BUGALAGRANDE,-76.12514,4.192793,VALLE DEL CAUCA
73622,RONCESVALLES,-75.60671,4.094722,TOLIMA
73678,SAN LUIS,-75.1373,4.108215,TOLIMA
50001,VILLAVICENCIO,-73.48736,4.071026,META
25339,GUTIERREZ,-74.0743,4.155517,CUNDINAMARCA
50226,CUMARAL,-73.31847,4.21737,META
73275,FLANDES,-74.85719,4.225144,TOLIMA
25053,ARBELAEZ,-74.41111,4.209519,CUNDINAMARCA
73854,VALLE DE SAN JUAN,-75.19064,4.169604,TOLIMA
76828,TRUJILLO,-76.38211,4.203155,VALLE DEL CAUCA
73449,MELGAR,-74.66966,4.174961,TOLIMA
73352,ICONONZO,-74.5622,4.117948,TOLIMA
25335,GUAYABETAL,-73.87725,4.172641,CUNDINAMARCA
73770,SUAREZ,-74.83162,4.04812,TOLIMA
76109,BUENAVENTURA,-77.08221,3.586986,VALLE DEL CAUCA
25524,PANDI,-74.48648,4.150626,CUNDINAMARCA
73148,CARMEN DE APICALA,-74.76382,4.104139,TOLIMA
76036,ANDALUCIA,-76.13977,4.11056,VALLE DEL CAUCA
73268,ESPINAL,-74.90977,4.147994,TOLIMA
73319,GUAMO,-74.9952,4.0447,TOLIMA
50006,ACACIAS,-73.77649,4.006387,META
25649,SAN BERNARDO,-74.35595,4.126527,CUNDINAMARCA
76616,RIOFRIO,-76.41409,4.099726,VALLE DEL CAUCA
76834,TULUA,-76.03038,4.024113,VALLE DEL CAUCA
76670,SAN PEDRO,-76.25752,3.996771,VALLE DEL CAUCA
73226,CUNDAY,-74.7041,3.976599,TOLIMA
76126,DARIEN,-76.63631,3.951514,VALLE DEL CAUCA
73504,ORTEGA,-75.28974,3.922696,TOLIMA
25506,VENECIA,-74.47059,4.038534,CUNDINAMARCA
73675,SAN ANTONIO,-75.50538,3.94996,TOLIMA
76890,YOTOCO,-76.42199,3.928462,VALLE DEL CAUCA
50318,GUAMAL,-73.97905,3.918973,META
25120,CABRERA,-74.46847,3.871028,CUNDINAMARCA
76111,BUGA,-76.11468,3.872181,VALLE DEL CAUCA
94001,INIRIDA,-68.40583,3.256956,GUAINÍA
73168,CHAPARRAL,-75.62113,3.734093,TOLIMA
73585,PURIFICACION,-74.90614,3.846117,TOLIMA
50223,SAN LUIS DE CUBARRAL,-74.11074,3.756026,META
50680,SAN CARLOS DE GUAROA,-73.21397,3.795523,META
73873,VILLARRICA,-74.6456,3.819062,TOLIMA
73671,SALDA�A,-75.0327,3.884576,TOLIMA
73217,COYAIMA,-75.17052,3.725189,TOLIMA
50150,CASTILLA LA NUEVA,-73.53183,3.79093,META
76233,DAGUA,-76.72103,3.638898,VALLE DEL CAUCA
50689,SAN MARTIN,-72.9579,3.530858,META
76606,RESTREPO,-76.56327,3.793713,VALLE DEL CAUCA
76869,VIJES,-76.49034,3.730174,VALLE DEL CAUCA
76318,GUACARI,-76.30558,3.771934,VALLE DEL CAUCA
73563,PRADO,-74.89389,3.725825,TOLIMA
76306,GINEBRA,-76.20067,3.73598,VALLE DEL CAUCA
41206,COLOMBIA,-74.71672,3.396688,HUILA
76377,LA CUMBRE,-76.6041,3.665304,VALLE DEL CAUCA
76248,EL CERRITO,-76.21925,3.674875,VALLE DEL CAUCA
73236,DOLORES,-74.84333,3.573058,TOLIMA
94886,CACAHUAL,-67.62472,3.295427,GUAINÍA
76520,PALMIRA,-76.24901,3.551001,VALLE DEL CAUCA
73616,RIOBLANCO,-75.88074,3.467099,TOLIMA
50270,EL DORADO,-73.79038,3.651354,META
94343,BARRANCO MINAS,-69.30073,3.237369,GUAINÍA
73483,NATAGAIMA,-75.14822,3.534193,TOLIMA
50370,LA URIBE,-74.45321,3.008933,META
50400,LEJANIAS,-74.03838,3.440721,META
50251,EL CASTILLO,-73.96122,3.574859,META
76892,YUMBO,-76.54022,3.567485,VALLE DEL CAUCA
73067,ATACO,-75.52775,3.407405,TOLIMA
50313,GRANADA,-73.75857,3.482915,META
76001,CALI,-76.5963,3.396993,VALLE DEL CAUCA
50330,MESETAS,-74.13353,3.050443,META
50287,FUENTE DE ORO,-73.62611,3.338636,META
73024,ALPUJARRA,-74.95879,3.371731,TOLIMA
76563,PRADERA,-76.18212,3.41419,VALLE DEL CAUCA
50577,PUERTO LLERAS,-73.22851,3.214978,META
76130,CANDELARIA,-76.42165,3.380731,VALLE DEL CAUCA
50325,MAPIRIPAN,-71.94617,3.094279,META
41872,VILLAVIEJA,-75.15839,3.262029,HUILA
41016,AIPE,-75.37825,3.250688,HUILA
76275,FLORIDA,-76.21175,3.300941,VALLE DEL CAUCA
73555,PLANADAS,-75.85029,3.162989,TOLIMA
76364,JAMUNDI,-76.66098,3.197179,VALLE DEL CAUCA
50683,SAN JUAN DE ARAMA,-73.80848,3.209097,META
19573,PUERTO TEJADA,-76.44889,3.264413,CAUCA
19455,MIRANDA,-76.22835,3.222988,CAUCA
41078,BARAYA,-74.98326,3.162106,HUILA
19513,PADILLA,-76.35334,3.196686,CAUCA
19418,LOPEZ,-77.30993,3.008842,CAUCA
41001,NEIVA,-75.33723,3.008421,HUILA
19142,CALOTO,-76.39392,3.067302,CAUCA
19212,CORINTO,-76.20852,3.133579,CAUCA
50711,VISTAHERMOSA,-73.65026,2.785523,META
41799,TELLO,-75.07575,3.038144,HUILA
19698,SANTANDER DE QUILICHAO,-76.53109,2.985244,CAUCA
50590,PUERTO RICO,-73.13663,2.780776,META
19110,BUENOS AIRES,-76.69978,2.989968,CAUCA
19821,TORIBIO,-76.21482,2.984163,CAUCA
94884,PUERTO COLOMBIA,-68.16648,2.416569,GUAINÍA
41676,SANTA MARIA,-75.72685,2.968133,HUILA
19809,TIMBIQUI,-78.22916,3.001577,CAUCA
41524,PALERMO,-75.44529,2.875684,HUILA
19780,SUAREZ,-76.80386,2.903132,CAUCA
19517,PAEZ,-76.06174,2.720992,CAUCA
41801,TERUEL,-75.7069,2.839917,HUILA
19364,JAMBALO,-76.32355,2.842135,CAUCA
19137,CALDONO,-76.50465,2.812547,CAUCA
19809,TIMBIQUI,-77.54605,2.70694,CAUCA
18753,SAN VICENTE DEL CAGUAN,-74.46114,1.684026,CAQUETÁ
19473,MORALES,-76.77124,2.791264,CAUCA
41357,IQUIRA,-75.79566,2.764561,HUILA
41615,RIVERA,-75.21291,2.77132,HUILA
95001,SAN JOSE DEL GUAVIARE,-71.91062,2.351328,GUAVIARE
19256,EL TAMBO,-77.09453,2.568268,CAUCA
50450,PUERTO CONCORDIA,-72.65657,2.714939,META
19548,PIENDAMO,-76.59494,2.699408,CAUCA
19743,SILVIA,-76.37336,2.664582,CAUCA
19130,CAJIBIO,-76.74972,2.646489,CAUCA
41483,NATAGA,-75.84827,2.660512,HUILA
41132,CAMPOALEGRE,-75.36852,2.651799,HUILA
19318,GUAPI,-77.66698,2.433165,CAUCA
41885,YAGUARA,-75.52941,2.632498,HUILA
41020,ALGECIRAS,-75.2307,2.541246,HUILA
41797,TESALIA,-75.71213,2.533041,HUILA
52696,SANTA BARBARA,-77.91645,2.368825,NARIÑO
19355,INZA,-76.16313,2.512033,CAUCA
50350,LA MACARENA,-74.065,2.144952,META
52250,EL CHARCO,-77.91026,2.247594,NARIÑO
41349,HOBO,-75.47463,2.531735,HUILA
19824,TOTORO,-76.41088,2.459327,CAUCA
52473,MOSQUERA,-78.4897,2.41753,NARIÑO
52390,LA TOLA,-78.28513,2.285578,NARIÑO
19001,POPAYAN,-76.63919,2.473923,CAUCA
41306,GIGANTE,-75.53339,2.377297,HUILA
41396,LA PLATA,-76.10084,2.317842,HUILA
94883,SAN FELIPE,-67.45914,2.109231,GUAINÍA
52490,OLAYA  HERRERA,-78.35086,2.184271,NARIÑO
19807,TIMBIO,-76.76868,2.367424,CAUCA
41518,PAICOL,-75.7663,2.398536,HUILA
52520,FRANCISCO PIZARRO,-78.60845,2.162464,NARIÑO
19760,SOTARA,-76.64372,2.241233,CAUCA
19585,PURACE,-76.47868,2.226038,CAUCA
19050,ARGELIA,-77.28036,2.27165,CAUCA
41013,AGRADO,-75.74516,2.280395,HUILA
18592,PUERTO RICO,-75.12088,1.882219,CAQUETÁ
19532,PATIA,-77.08683,2.155454,CAUCA
94887,PANA PANA,-69.10531,1.934572,GUAINÍA
41548,PITAL,-75.82841,2.226069,HUILA
19622,ROSAS,-76.81245,2.262969,CAUCA
41298,GARZON,-75.56907,2.192714,HUILA
52621,ROBERTO PAYAN,-78.42056,1.936295,NARIÑO
19392,LA SIERRA,-76.78235,2.193568,CAUCA
18247,EL DONCELLO,-75.28308,1.706685,CAQUETÁ
95025,EL RETORNO,-71.57399,1.923102,GUAVIARE
41378,LA ARGENTINA,-76.20101,2.174042,HUILA
19075,BALBOA,-77.22447,2.103883,CAUCA
41791,TARQUI,-75.89007,2.130714,HUILA
52427,MAGUI,-77.94034,1.917224,NARIÑO
41503,OPORAPA,-76.04247,2.072807,HUILA
52405,LEIVA,-77.37247,1.95814,NARIÑO
19397,LA VEGA,-76.80674,2.059696,CAUCA
18001,FLORENCIA,-75.61755,1.7392,CAQUETÁ
41660,SALADOBLANCO,-76.20752,2.062462,HUILA
41319,GUADALUPE,-75.68105,2.00735,HUILA
41668,SAN AGUSTIN,-76.43118,1.860928,HUILA
41026,ALTAMIRA,-75.80048,2.051793,HUILA
41359,ISNOS,-76.27755,1.973731,HUILA
52835,TUMACO,-78.69088,1.584463,NARIÑO
19100,BOLIVAR,-76.9817,1.816403,CAUCA
41244,ELIAS,-75.97671,1.987258,HUILA
97777,PAPUNAUA,-70.62995,1.624258,VAUPÉS
41770,SUAZA,-75.82536,1.885923,HUILA
19693,SAN SEBASTIAN,-76.74679,1.864373,CAUCA
41807,TIMANA,-75.96929,1.909588,HUILA
19022,ALMAGUER,-76.87884,1.906317,CAUCA
95015,CALAMAR,-73.06007,1.523278,GUAVIARE
19450,MERCADERES,-77.20331,1.790016,CAUCA
41551,PITALITO,-76.16083,1.758316,HUILA
52540,POLICARPA,-77.48918,1.730571,NARIÑO
19701,SANTA ROSA,-76.57548,1.507251,CAUCA
52256,EL ROSARIO,-77.38885,1.783271,NARIÑO
41006,ACEVEDO,-75.96693,1.68621,HUILA
18256,EL PAUJIL,-75.41476,1.52785,CAQUETÁ
95200,MIRAFLORES,-72.05307,1.264379,GUAVIARE
41530,PALESTINA,-76.13319,1.629286,HUILA
18410,LA MONTA�ITA,-75.42581,1.343042,CAQUETÁ
52233,CUMBITARA,-77.59011,1.674289,NARIÑO
52079,BARBACOAS,-78.13575,1.530721,NARIÑO
18094,BELEN DE LOS ANDAQUIES,-75.92917,1.456839,CAQUETÁ
19290,FLORENCIA,-77.08724,1.710687,CAUCA
52418,LOS ANDES,-77.62488,1.575139,NARIÑO
52693,SAN PABLO,-77.0219,1.667546,NARIÑO
97161,CARURU,-71.33425,1.018052,VAUPÉS
52786,TAMINANGO,-77.35197,1.591243,NARIÑO
52203,COLON,-77.08282,1.636553,NARIÑO
52399,LA UNION,-77.15685,1.624129,NARIÑO
52687,SAN LORENZO,-77.24256,1.554166,NARIÑO
94885,LA GUADALUPE,-67.02307,1.365531,GUAINÍA
97001,MITU,-70.40636,0.9693815,VAUPÉS
52378,LA CRUZ,-76.92306,1.561882,NARIÑO
52083,BELEN,-77.05047,1.590032,NARIÑO
18479,MORELIA,-75.77897,1.488407,CAQUETÁ
52385,LA LLANADA,-77.70211,1.509721,NARIÑO
52694,SAN PEDRO DE CARTAGO,-77.12537,1.552534,NARIÑO
52685,SAN BERNARDO,-77.03556,1.536168,NARIÑO
52019,ALBAN,-77.08268,1.496133,NARIÑO
52051,ARBOLEDA,-77.15993,1.491615,NARIÑO
52678,SAMANIEGO,-77.72348,1.435197,NARIÑO
19533,PIAMONTE,-76.32564,1.141952,CAUCA
52260,EL TAMBO,-77.41609,1.443659,NARIÑO
18610,SAN JOSE DEL FRAGUA,-76.16176,1.304147,CAQUETÁ
52240,CHACHAGUI,-77.31306,1.433927,NARIÑO
52258,EL TABLON,-76.9729,1.376959,NARIÑO
52411,LINARES,-77.54125,1.395628,NARIÑO
52612,RICAURTE,-78.21802,1.202689,NARIÑO
52110,BUESACO,-77.16899,1.335385,NARIÑO
52699,SANTA CRUZ,-77.7706,1.319925,NARIÑO
52381,LA FLORIDA,-77.41026,1.353609,NARIÑO
18150,CARTAGENA DEL CHAIRA,-74.60297,0.849806,CAQUETÁ
86001,MOCOA,-76.6372,1.157328,PUTUMAYO
52683,SANDONA,-77.47922,1.303923,NARIÑO
18860,VALPARAISO,-75.72113,1.126109,CAQUETÁ
18460,MILAN,-75.54294,1.151098,CAQUETÁ
18029,ALBANIA,-75.93433,1.238346,CAQUETÁ
52001,PASTO,-77.20821,1.038035,NARIÑO
52565,PROVIDENCIA,-77.62728,1.246051,NARIÑO
52435,MALLAMA,-77.86647,1.167248,NARIÑO
52036,ANCUYA,-77.56557,1.270544,NARIÑO
86755,SAN FRANCISCO,-76.85096,1.148357,PUTUMAYO
52838,TUQUERRES,-77.66711,1.157058,NARIÑO
52207,CONSACA,-77.47434,1.223629,NARIÑO
86749,SIBUNDOY,-76.95638,1.204472,PUTUMAYO
52320,GUAITARILLA,-77.55531,1.176173,NARIÑO
18205,CURILLO,-76.0276,1.096788,CAQUETÁ
52885,YACUANQUER,-77.43889,1.158145,NARIÑO
86219,COLON,-77.03174,1.170186,PUTUMAYO
18756,SOLANO,-73.27303,0.2254641,CAQUETÁ
52788,TANGUA,-77.38395,1.089857,NARIÑO
86760,SANTIAGO,-76.9494,1.035395,PUTUMAYO
52354,IMUES,-77.52959,1.089365,NARIÑO
52720,SAPUYES,-77.7027,1.056676,NARIÑO
52287,FUNES,-77.33628,0.9211458,NARIÑO
18785,SOLITA,-75.78458,0.9510998,CAQUETÁ
52227,CUMBAL,-77.96432,0.9271773,NARIÑO
52506,OSPINA,-77.59634,1.050031,NARIÑO
86885,VILLAGARZON,-76.72443,0.8937817,PUTUMAYO
97889,YAVARATE,-69.64609,0.7885367,VAUPÉS
52317,GUACHUCAL,-77.77772,0.9995135,NARIÑO
86571,PUERTO GUZMAN,-75.90917,0.7437306,PUTUMAYO
52352,ILES,-77.54602,0.9979558,NARIÑO
52585,PUPIALES,-77.66539,0.9327545,NARIÑO
52323,GUALMATAN,-77.60554,0.9522785,NARIÑO
86320,ORITO,-76.93166,0.6653605,PUTUMAYO
52022,ALDANA,-77.73304,0.911073,NARIÑO
52210,CONTADERO,-77.5431,0.9305766,NARIÑO
52573,PUERRES,-77.31959,0.8201696,NARIÑO
52224,CUASPUD,-77.77655,0.87794,NARIÑO
